model,target,feature,weight,gain,weight_rank,gain_rank
current_dim768_w,inv_exit,bps_geographic_term,6.0,117.9833755493164,77.0,50.0
current_dim768_w,inv_exit,section_1_label_M,6.0,153.04225158691406,77.0,14.0
current_dim768_w,inv_exit,typology_9c_13.0,6.0,83.2896728515625,77.0,99.0
current_dim768_w,inv_exit,typology_9c_21.0,6.0,121.62244415283203,77.0,42.0
current_dim768_w,inv_exit,typology_9c_31.0,6.0,104.79105377197266,77.0,74.0
current_dim768_w,inv_exit,section_1_label_L,6.0,162.7296600341797,77.0,11.0
current_dim768_w,inv_exit,section_2_label_P,6.0,122.47071075439453,77.0,40.0
current_dim768_w,inv_exit,section_1_label_G,5.0,104.56031799316406,84.0,75.0
current_dim768_w,inv_exit,section_3_label_C,5.0,121.18241882324219,84.0,43.0
current_dim768_w,inv_exit,section_3_label_G,5.0,116.4078140258789,84.0,53.0
current_dim768_w,inv_exit,section_1_label_F,5.0,104.88768005371094,84.0,73.0
current_dim768_w,inv_exit,typology_9c_11.0,5.0,60.3353271484375,84.0,105.0
current_dim768_w,inv_exit,section_1_label_Q,4.0,168.88482666015625,91.0,8.0
current_dim768_w,inv_exit,firm_name_geog_ref,4.0,100.90299224853516,91.0,79.0
current_dim768_w,inv_exit,section_1_label_P,4.0,101.67408752441406,91.0,78.0
current_dim768_w,inv_exit,section_3_label_F,4.0,99.91593933105469,91.0,81.0
current_dim768_w,inv_exit,current_dominant_language_fr,4.0,130.96408081054688,91.0,29.0
current_dim768_w,inv_exit,section_2_label_G,4.0,115.4420394897461,91.0,54.0
current_dim768_w,inv_exit,section_2_label_I,4.0,118.62631225585938,91.0,47.0
current_dim768_w,inv_exit,section_2_label_Q,4.0,85.39561462402344,91.0,97.0
current_dim768_w,inv_exit,section_3_label_J,4.0,95.42300415039062,91.0,87.0
current_dim768_w,inv_exit,urban_rural_2.0,3.0,67.2374267578125,97.0,104.0
current_dim768_w,inv_exit,section_1_label_C,3.0,76.33963012695312,97.0,101.0
current_dim768_w,inv_exit,section_3_label_M,3.0,106.1927719116211,97.0,70.0
current_dim768_w,inv_exit,typology_9c_33.0,2.0,90.7525405883789,101.5,93.0
current_dim768_w,inv_exit,typology_9c_32.0,2.0,58.732940673828125,101.5,107.0
current_dim768_w,inv_exit,section_3_label_R,2.0,98.86673736572266,101.5,82.0
current_dim768_w,inv_exit,firm_name_female_match,2.0,73.28816223144531,101.5,103.0
current_dim768_w,inv_exit,section_3_label_S,2.0,74.63427734375,101.5,102.0
current_dim768_w,inv_exit,urban_rural_1.0,2.0,53.63623046875,101.5,108.0
current_dim768_w,inv_exit,section_3_label_K,1.0,16.7296142578125,108.0,111.0
current_dim768_w,inv_exit,current_dominant_language_la,1.0,59.04231262207031,108.0,106.0
current_dim768_w,inv_exit,urban_rural_3.0,1.0,135.86920166015625,108.0,25.0
current_dim768_w,inv_exit,section_3_label_H,1.0,38.893798828125,108.0,109.0
current_dim768_w,inv_exit,section_2_label_C,1.0,233.25254821777344,108.0,3.0
current_dim768_w,inv_exit,section_1_label_J,1.0,19.831329345703125,108.0,110.0
current_dim768_w,inv_exit,section_1_label_H,1.0,107.17606353759766,108.0,66.0
current_dim768_w,inv_exit,current_dominant_language_vi,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,bps_male_name,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_zh,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_fa,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_uk,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_tr,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_3_label_E,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_3_label_D,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_3_label_B,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_S,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_R,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_O,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_K,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_H,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_E,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_D,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_2_label_B,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_U,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_T,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_S,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_R,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_O,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_E,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_D,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_1_label_B,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_17,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_16,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_15,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_13,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_10,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_8,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_6,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,founding_legal_form_5,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,section_3_label_O,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ar,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_arz,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_mt,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_th,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_sv,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_sr,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_sl,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_sk,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_sh,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ru,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ro,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_pt,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_pl,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_no,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_nl,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ko,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ceb,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_kn,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_km,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_ja,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_id,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_hu,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_hr,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_he,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_fi,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_es,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_el,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_da,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,current_dominant_language_cs,0.0,0.0,143.5,143.5
current_dim768_w,inv_exit,bps_female_name,0.0,0.0,143.5,143.5
