model,target,mean_roc_auc,std_roc_auc,all_roc_auc,mean_pr_auc,std_pr_auc,all_pr_auc,mean_f1_macro,std_f1_macro,all_f1_macro,best_params
xgb,target_inv_exit,0.6682182026443703,0.025006198940037333,"[0.6598101616457583, 0.6579573294594162, 0.7030519408571042, 0.6304516970957932, 0.6400008617824123, 0.6669808068745614, 0.6905955779401651, 0.6630504692687126, 0.6573979705426893, 0.712885210977089]",0.10855754254803766,0.012650311793021857,"[0.10108300048833045, 0.09327796256013246, 0.1296388320767027, 0.10561872382656945, 0.08964800876903235, 0.11163425310133855, 0.11007090429801819, 0.10388684797928291, 0.11065671447231161, 0.1300601779086581]",0.47485376308587385,0.02529972704771918,"[0.4559379217273954, 0.48474837448791674, 0.4786224120933289, 0.4604831178967484, 0.4505962181821494, 0.44464377639485614, 0.4774655505311287, 0.47346809367358383, 0.539213580013045, 0.4833585858585859]","{'max_depth': 4, 'min_child_weight': 8, 'gamma': 3.5345608850446224, 'subsample': 0.8943905488833053, 'colsample_bytree': 0.7195652122373446, 'learning_rate': 0.02558164415288925, 'n_estimators': 350, 'reg_alpha': 3.410190165809326, 'reg_lambda': 9.493257088855936, 'max_delta_step': 4}"
xgb,target_acquisition,0.7971797439512545,0.03764832345828354,"[0.8488749126484976, 0.7708874912648498, 0.8188539482879106, 0.8543396226415095, 0.8102725366876311, 0.7774982529699511, 0.8256455789863115, 0.7714983351831298, 0.7461635220125786, 0.7477632388301738]",0.07223683336196758,0.05133139714633381,"[0.1528432489284321, 0.10475041487783793, 0.15833827302486667, 0.04753160687969845, 0.0917806768902972, 0.025430768291873393, 0.02095430534129821, 0.08097781716134154, 0.022045091092226604, 0.01771613113180362]",0.5436063645730878,0.042242949272484384,"[0.5786810702173094, 0.5786810702173094, 0.6188066825775655, 0.5369540007730963, 0.5441988950276243, 0.4986187845303867, 0.4988701983429576, 0.5838901568930503, 0.49874434957307884, 0.4986184375784979]","{'max_depth': 10, 'min_child_weight': 9, 'gamma': 0.8548928734506095, 'subsample': 0.6351758135128861, 'colsample_bytree': 0.8075373860300931, 'learning_rate': 0.04211922583027226, 'n_estimators': 350, 'reg_alpha': 2.697801062125105, 'reg_lambda': 1.993627736497669, 'max_delta_step': 7}"
xgb,target_non_gov_investment,0.929839498644653,0.012358356687082066,"[0.9500655863143225, 0.929057470007925, 0.914651673431366, 0.929735844034866, 0.9286978508217445, 0.9467230021957548, 0.9263607475996858, 0.9360303413400759, 0.9306727713807361, 0.9063996993200533]",0.2799100313569023,0.08159606444037468,"[0.24469359760439063, 0.23882080548439158, 0.20264068039419791, 0.22363524780170316, 0.33128552681204443, 0.3777961587719976, 0.23950921321005167, 0.4704634129080248, 0.222119976126163, 0.24813569445605813]",0.664492129841379,0.03058945633606996,"[0.6631232599341939, 0.6811089324858726, 0.6266852626685262, 0.6473653223432441, 0.663718651140557, 0.6623541349568747, 0.6530193676871769, 0.7443411062327885, 0.6675954215586428, 0.6356098394059138]","{'max_depth': 10, 'min_child_weight': 8, 'gamma': 2.35353390117355, 'subsample': 0.8089907510339268, 'colsample_bytree': 0.5226692460587125, 'learning_rate': 0.03102420281660257, 'n_estimators': 350, 'reg_alpha': 2.041033437316558, 'reg_lambda': 4.858856128422008, 'max_delta_step': 5}"
xgb,target_inno_subsidy,0.8668739059553063,0.014099385482603333,"[0.8562467148630367, 0.8820151137842193, 0.8477498093058734, 0.8767692177303161, 0.8657131960335621, 0.8787609119416898, 0.8518963830603283, 0.8476300059901658, 0.8858205449758023, 0.8761371618680699]",0.17795862822307373,0.0398137265187597,"[0.17205313508173106, 0.22351341059780275, 0.12227290275096905, 0.17525348592270706, 0.24236574627693272, 0.18885248820197015, 0.13500135378440806, 0.16539104672827376, 0.1307389067364791, 0.2241438061494639]",0.6060944935285753,0.028943912438783737,"[0.592404240162071, 0.5944134078212291, 0.5701969795961279, 0.6387297183183546, 0.6347710931534742, 0.613870088438976, 0.5598243051020839, 0.6168403938428051, 0.5869554993274576, 0.6529392095231725]","{'max_depth': 9, 'min_child_weight': 8, 'gamma': 4.784956979915689, 'subsample': 0.7239599309632375, 'colsample_bytree': 0.5074489181779086, 'learning_rate': 0.03582637848112808, 'n_estimators': 300, 'reg_alpha': 4.470216508131079, 'reg_lambda': 8.980007703365473, 'max_delta_step': 10}"
