model,target,mean_roc_auc,std_roc_auc,all_roc_auc,mean_pr_auc,std_pr_auc,all_pr_auc,mean_f1_macro,std_f1_macro,all_f1_macro,best_params
xgb,target_inv_exit,0.6809590589420973,0.02051730916016586,"[0.6531694276350376, 0.70800997751703, 0.7230975029726516, 0.6854757129927058, 0.6726933110902089, 0.6591344703355991, 0.6810855058831882, 0.6862809910021829, 0.6777468188191029, 0.6628968711732657]",0.06300567529470319,0.005655822136727172,"[0.06521515728279713, 0.06240824030675637, 0.07572566873526104, 0.05794658704419103, 0.06016158718086682, 0.06779797379258062, 0.05713699791463488, 0.06341717470757285, 0.06486575357389943, 0.055381612408471684]",0.4743854924533951,0.021955696970306714,"[0.49172617874470725, 0.5021996835626877, 0.462582898939866, 0.48526938202115216, 0.447493961352657, 0.45831531726299857, 0.47372125882845123, 0.46266769950557646, 0.513906871492818, 0.4459716728230378]","{'max_depth': 8, 'min_child_weight': 10, 'gamma': 1.7843679597160345, 'subsample': 0.9351304815850702, 'colsample_bytree': 0.5133398189391459, 'learning_rate': 0.013560136456978155, 'n_estimators': 150, 'reg_alpha': 4.519094696707569, 'reg_lambda': 9.744426137001684, 'max_delta_step': 1}"
xgb,target_acquisition,0.812423270574634,0.06126276282200818,"[0.901984126984127, 0.716499582289056, 0.7423558897243108, 0.8277777777777777, 0.8368629908103592, 0.7196521202537748, 0.853134581637966, 0.8282006286518696, 0.8224733401469425, 0.8752916674701584]",0.05990632843764955,0.045768725197088696,"[0.05426489102006655, 0.009591077405245617, 0.035816960560868236, 0.10398520309268776, 0.0622405222118899, 0.0549420224447996, 0.17576994776110186, 0.0375969292232993, 0.04654796949236151, 0.01830776116417505]",0.5289546722973304,0.05567777725468927,"[0.49924924924924924, 0.49906120916259855, 0.5545538024876868, 0.5464290188078238, 0.5706776327552298, 0.5340843960452787, 0.6326448867192389, 0.5616236855282924, 0.4257971620216518, 0.46542568019625336]","{'max_depth': 10, 'min_child_weight': 7, 'gamma': 3.1358204164015486, 'subsample': 0.9880267847347981, 'colsample_bytree': 0.5431378293854293, 'learning_rate': 0.07394459685632435, 'n_estimators': 350, 'reg_alpha': 2.7351979030379368, 'reg_lambda': 6.2191295346274265, 'max_delta_step': 10}"
xgb,target_non_gov_investment,0.9174889107227984,0.015384582386039939,"[0.9139087844613961, 0.9335196723538888, 0.9105184495040664, 0.9050984351337709, 0.907994699646643, 0.9119005552751136, 0.9119005552751136, 0.9127271580010096, 0.958120898536093, 0.9091998990408885]",0.24473320263689918,0.05923717153002265,"[0.17634158230870609, 0.21360187219927218, 0.17133164939353643, 0.27269585710088046, 0.19900395097216134, 0.2907882571679263, 0.21293664178721636, 0.30786763324091426, 0.363215554061693, 0.2395490281366852]",0.588416876232941,0.027686816351411406,"[0.5668964140979983, 0.6041456016177957, 0.5664220697814794, 0.5921245871072193, 0.560246408044366, 0.582415710358368, 0.5736682821509331, 0.5650716508999027, 0.6471799522041807, 0.6259980860671671]","{'max_depth': 3, 'min_child_weight': 3, 'gamma': 2.2745110501516588, 'subsample': 0.8615071632327799, 'colsample_bytree': 0.5251893508189566, 'learning_rate': 0.05882989850484733, 'n_estimators': 350, 'reg_alpha': 2.566744163796119, 'reg_lambda': 8.375139556122965, 'max_delta_step': 4}"
xgb,target_inno_subsidy,0.8714971374040978,0.014532876000315744,"[0.9030303560187452, 0.8710306357977198, 0.8629520179058543, 0.8646689907452383, 0.8795290516985691, 0.8777924405833982, 0.8744395775392564, 0.8739366480826352, 0.8425615873657243, 0.8650300683038382]",0.17652500070572394,0.03392573526053553,"[0.21164561623494202, 0.21467277756626565, 0.12622994904177648, 0.19046218861310185, 0.16501220555506207, 0.19408182503974358, 0.2006815713126483, 0.13655768081150838, 0.12353926054648359, 0.20236693233570766]",0.6056483241456238,0.03147544378875752,"[0.6298027588112247, 0.634784471813103, 0.5740800317212617, 0.6120578475474922, 0.5576381943995725, 0.631371301859772, 0.550792058363552, 0.6084552186663134, 0.6148604951958611, 0.6426408630780845]","{'max_depth': 10, 'min_child_weight': 8, 'gamma': 0.3881002374412975, 'subsample': 0.9052090147026184, 'colsample_bytree': 0.500842807844254, 'learning_rate': 0.026558976920887177, 'n_estimators': 350, 'reg_alpha': 4.245423045278332, 'reg_lambda': 5.365335723931174, 'max_delta_step': 6}"
