model,target,feature,weight,gain,weight_rank,gain_rank
founding_dim768_w,non_gov_investment,founding_pr_w_sdg_similarity,686.0,53.9704704284668,1.0,70.0
founding_dim768_w,non_gov_investment,founding_vp_w,672.0,56.579158782958984,2.0,64.0
founding_dim768_w,non_gov_investment,founding_mean_text_len,665.0,53.15268325805664,3.0,75.0
founding_dim768_w,non_gov_investment,prediction_3_score,652.0,55.547119140625,4.0,66.0
founding_dim768_w,non_gov_investment,firm_name_length,601.0,60.89091873168945,5.0,55.0
founding_dim768_w,non_gov_investment,prediction_1_score,573.0,101.25981140136719,6.0,26.0
founding_dim768_w,non_gov_investment,bps_mean_word_length,554.0,57.99367904663086,7.0,62.0
founding_dim768_w,non_gov_investment,days_of_prior_observations,551.0,41.4446907043457,8.5,94.0
founding_dim768_w,non_gov_investment,n_firms_within_10km,551.0,88.36251068115234,8.5,30.0
founding_dim768_w,non_gov_investment,founding_n_internal_links_mean,548.0,67.43477630615234,10.0,50.0
founding_dim768_w,non_gov_investment,prediction_2_score,545.0,43.72781753540039,11.0,91.0
founding_dim768_w,non_gov_investment,latitude,531.0,52.7181396484375,12.0,76.0
founding_dim768_w,non_gov_investment,n_firms_within_1km,528.0,61.31541442871094,13.0,54.0
founding_dim768_w,non_gov_investment,founding_lp_w,521.0,56.96245574951172,14.0,63.0
founding_dim768_w,non_gov_investment,n_firms_within_2.5km,498.0,73.6329574584961,15.0,42.0
founding_dim768_w,non_gov_investment,bps_freq_ratio_norm,490.0,50.91999435424805,16.0,80.0
founding_dim768_w,non_gov_investment,bps_length,487.0,52.520233154296875,17.0,77.0
founding_dim768_w,non_gov_investment,bps_lix,454.0,70.48489379882812,18.0,48.0
founding_dim768_w,non_gov_investment,longitude,451.0,59.046119689941406,19.0,61.0
founding_dim768_w,non_gov_investment,founding_n_external_links_mean,433.0,59.9326286315918,20.0,59.0
founding_dim768_w,non_gov_investment,population,363.0,70.89934539794922,21.0,47.0
founding_dim768_w,non_gov_investment,bps_min_word_freq_norm,337.0,49.42536544799805,22.0,84.0
founding_dim768_w,non_gov_investment,n_founders,289.0,149.52127075195312,23.0,18.0
founding_dim768_w,non_gov_investment,founding_bfs_code,270.0,49.82069396972656,24.0,82.0
founding_dim768_w,non_gov_investment,capital_chf,269.0,139.38877868652344,25.0,19.0
founding_dim768_w,non_gov_investment,group_3_label,221.0,54.12456512451172,26.0,69.0
founding_dim768_w,non_gov_investment,district_id,208.0,49.78459167480469,27.5,83.0
founding_dim768_w,non_gov_investment,group_1_label,208.0,65.47437286376953,27.5,51.0
founding_dim768_w,non_gov_investment,division_1_label,206.0,56.05786895751953,29.0,65.0
founding_dim768_w,non_gov_investment,class_3_label,205.0,85.00489807128906,30.0,32.0
founding_dim768_w,non_gov_investment,pct_founders_same_residence,196.0,53.602779388427734,31.0,72.0
founding_dim768_w,non_gov_investment,division_3_label,194.0,60.66905975341797,32.0,58.0
founding_dim768_w,non_gov_investment,division_2_label,191.0,151.6617431640625,33.0,17.0
founding_dim768_w,non_gov_investment,n_firms_within_10m,184.0,42.32585525512695,34.0,93.0
founding_dim768_w,non_gov_investment,group_2_label,183.0,152.3177490234375,35.0,16.0
founding_dim768_w,non_gov_investment,class_2_label,182.0,76.8515396118164,36.5,37.0
founding_dim768_w,non_gov_investment,pct_female_founders,182.0,106.27923583984375,36.5,25.0
founding_dim768_w,non_gov_investment,typology_25c,168.0,75.92513275146484,38.0,39.0
founding_dim768_w,non_gov_investment,class_1_label,163.0,60.87266159057617,39.0,56.0
founding_dim768_w,non_gov_investment,n_existing_firms,156.0,70.33489990234375,40.0,49.0
founding_dim768_w,non_gov_investment,pct_foreign_founders,142.0,38.01533508300781,41.0,96.0
founding_dim768_w,non_gov_investment,bps_max_word_freq_norm,130.0,49.1724967956543,42.0,86.0
founding_dim768_w,non_gov_investment,pct_founders_with_prior_founding,114.0,53.36824417114258,43.0,74.0
founding_dim768_w,non_gov_investment,firm_name_founder_match,87.0,261.3377990722656,44.0,10.0
founding_dim768_w,non_gov_investment,founding_dominant_language_en,86.0,3296.67431640625,45.0,1.0
founding_dim768_w,non_gov_investment,firm_name_swiss_ref,82.0,82.00543975830078,46.0,35.0
founding_dim768_w,non_gov_investment,n_distinct_nationalities,81.0,75.37035369873047,47.0,41.0
founding_dim768_w,non_gov_investment,n_inscribed_firms,73.0,46.92487335205078,48.0,89.0
founding_dim768_w,non_gov_investment,section_1_label_J,72.0,601.5656127929688,49.0,5.0
founding_dim768_w,non_gov_investment,section_2_label_J,71.0,890.3587036132812,50.0,3.0
founding_dim768_w,non_gov_investment,founding_legal_form_4,70.0,124.35160064697266,51.0,20.0
founding_dim768_w,non_gov_investment,section_3_label_J,60.0,466.0455017089844,52.0,6.0
founding_dim768_w,non_gov_investment,founding_legal_form_3,58.0,212.7345428466797,53.0,12.0
founding_dim768_w,non_gov_investment,founding_dominant_language_de,55.0,1272.8092041015625,54.0,2.0
founding_dim768_w,non_gov_investment,section_2_label_M,50.0,366.44500732421875,55.0,8.0
founding_dim768_w,non_gov_investment,founding_dominant_language_fr,47.0,640.5689697265625,56.0,4.0
founding_dim768_w,non_gov_investment,pct_dr_titles,42.0,47.74208450317383,57.0,87.0
founding_dim768_w,non_gov_investment,section_3_label_M,39.0,377.25030517578125,58.0,7.0
founding_dim768_w,non_gov_investment,firm_name_holding_ref,37.0,71.07013702392578,59.0,45.0
founding_dim768_w,non_gov_investment,section_2_label_L,34.0,83.81047058105469,60.0,33.0
founding_dim768_w,non_gov_investment,bps_geographic_term,33.0,63.053688049316406,61.0,52.0
founding_dim768_w,non_gov_investment,section_2_label_G,31.0,90.34617614746094,63.0,29.0
founding_dim768_w,non_gov_investment,section_3_label_G,31.0,71.02240753173828,63.0,46.0
founding_dim768_w,non_gov_investment,canton_id,31.0,49.348045349121094,63.0,85.0
founding_dim768_w,non_gov_investment,section_1_label_M,26.0,107.40726470947266,65.0,23.0
founding_dim768_w,non_gov_investment,section_1_label_G,24.0,72.37686920166016,66.0,44.0
founding_dim768_w,non_gov_investment,typology_9c_11.0,23.0,60.74591827392578,67.0,57.0
founding_dim768_w,non_gov_investment,typology_9c_21.0,21.0,75.97267150878906,68.5,38.0
founding_dim768_w,non_gov_investment,typology_9c_23.0,21.0,91.43748474121094,68.5,28.0
founding_dim768_w,non_gov_investment,founding_n_languages,20.0,59.76885223388672,71.0,60.0
founding_dim768_w,non_gov_investment,typology_9c_12.0,20.0,38.517799377441406,71.0,95.0
founding_dim768_w,non_gov_investment,typology_9c_13.0,20.0,31.363666534423828,71.0,99.0
founding_dim768_w,non_gov_investment,section_3_label_L,18.0,86.05368041992188,73.5,31.0
founding_dim768_w,non_gov_investment,section_3_label_K,18.0,53.96360397338867,73.5,71.0
founding_dim768_w,non_gov_investment,section_1_label_C,17.0,75.59791564941406,75.0,40.0
founding_dim768_w,non_gov_investment,section_2_label_K,15.0,50.73786163330078,76.0,81.0
founding_dim768_w,non_gov_investment,section_3_label_N,14.0,95.37059783935547,77.5,27.0
founding_dim768_w,non_gov_investment,section_1_label_K,14.0,43.68368148803711,77.5,92.0
founding_dim768_w,non_gov_investment,urban_rural_1.0,13.0,50.98371124267578,79.5,79.0
founding_dim768_w,non_gov_investment,section_1_label_L,13.0,79.59596252441406,79.5,36.0
founding_dim768_w,non_gov_investment,section_3_label_C,11.0,152.69989013671875,81.0,15.0
founding_dim768_w,non_gov_investment,section_1_label_P,10.0,45.52012252807617,83.0,90.0
founding_dim768_w,non_gov_investment,founding_dominant_language_it,10.0,306.6852111816406,83.0,9.0
founding_dim768_w,non_gov_investment,typology_9c_22.0,10.0,62.665130615234375,83.0,53.0
founding_dim768_w,non_gov_investment,section_1_label_N,9.0,54.22978591918945,85.0,68.0
founding_dim768_w,non_gov_investment,section_3_label_F,6.0,36.07161331176758,87.0,97.0
founding_dim768_w,non_gov_investment,founding_dominant_language_sq,6.0,47.403629302978516,87.0,88.0
founding_dim768_w,non_gov_investment,urban_rural_2.0,6.0,55.4461555480957,87.0,67.0
founding_dim768_w,non_gov_investment,section_3_label_I,5.0,33.151268005371094,89.5,98.0
founding_dim768_w,non_gov_investment,section_2_label_Q,5.0,26.96539306640625,89.5,105.0
founding_dim768_w,non_gov_investment,section_1_label_Q,4.0,23.092185974121094,92.0,107.0
founding_dim768_w,non_gov_investment,section_3_label_P,4.0,15.661949157714844,92.0,111.0
founding_dim768_w,non_gov_investment,section_1_label_H,4.0,72.69990539550781,92.0,43.0
founding_dim768_w,non_gov_investment,typology_9c_32.0,3.0,53.45085525512695,96.0,73.0
founding_dim768_w,non_gov_investment,section_3_label_H,3.0,83.65328216552734,96.0,34.0
founding_dim768_w,non_gov_investment,section_2_label_N,3.0,31.176551818847656,96.0,100.0
founding_dim768_w,non_gov_investment,section_2_label_P,3.0,52.450439453125,96.0,78.0
