target,score,coef_name,coef,std_err,pval,pseudo_r2,n_obs
target_acquisition,founding_core_diff_w_pca+founding_pr_w_sdg_similarity,founding_core_diff_w_pca,-0.07232997752866378,0.05893378510279197,0.2197063934443324,0.0018213978178073242,39926
target_acquisition,founding_core_diff_w_pca+founding_pr_w_sdg_similarity,founding_pr_w_sdg_similarity,0.13246808537273494,0.07679177844453351,0.08452215114511842,0.0018213978178073242,39926
target_acquisition,founding_core_diff_w_red_pca+founding_pr_w_red_sdg_similarity,founding_core_diff_w_red_pca,-0.07688181680810988,0.061335397229978744,0.21003627320507334,0.0016647109547703876,39926
target_acquisition,founding_core_diff_w_red_pca+founding_pr_w_red_sdg_similarity,founding_pr_w_red_sdg_similarity,0.12543007014659266,0.0772279937056077,0.10434317965434321,0.0016647109547703876,39926
target_acquisition,current_doc2vec_diff,current_doc2vec_diff,-0.2035668198463208,0.06962816407954713,0.0034597842820184416,0.003492954648472324,39891
target_acquisition,current_core_diff_pca+current_pr_sdg_similarity,current_core_diff_pca,-0.032781930153350236,0.09380804118390274,0.7267458192383086,0.0007949245918089654,40020
target_acquisition,current_core_diff_pca+current_pr_sdg_similarity,current_pr_sdg_similarity,-0.07345943276135022,0.0391562308316303,0.06064706129325489,0.0007949245918089654,40020
target_acquisition,current_core_diff_w_pca+current_pr_w_sdg_similarity,current_core_diff_w_pca,-0.24369339214849892,0.045304875474062395,7.491478629422867e-08,0.008062434764260273,40020
target_acquisition,current_core_diff_w_pca+current_pr_w_sdg_similarity,current_pr_w_sdg_similarity,0.11169645939575037,0.10521756628503587,0.28842814375139847,0.008062434764260273,40020
target_acquisition,current_core_diff_w_red_pca+current_pr_w_red_sdg_similarity,current_core_diff_w_red_pca,-0.24627690079024425,0.0518027036240209,1.99300611792145e-06,0.008779210023612927,40020
target_acquisition,current_core_diff_w_red_pca+current_pr_w_red_sdg_similarity,current_pr_w_red_sdg_similarity,0.16992339969438872,0.09430271860599201,0.07156225652748024,0.008779210023612927,40020
target_inv_exit,founding_doc2vec_diff,founding_doc2vec_diff,0.04508713269160264,0.0227634840427969,0.0476273922839532,0.0002400759025865673,39699
target_inv_exit,founding_core_diff_pca+founding_pr_sdg_similarity,founding_core_diff_pca,0.01752044343314111,0.025272206740150276,0.48814060613775634,5.139534451448213e-05,39926
target_inv_exit,founding_core_diff_pca+founding_pr_sdg_similarity,founding_pr_sdg_similarity,0.01969269808814338,0.024652503690559577,0.42439984746493753,5.139534451448213e-05,39926
target_inv_exit,founding_core_diff_w_pca+founding_pr_w_sdg_similarity,founding_core_diff_w_pca,-0.010846646645870518,0.022676659413763435,0.6324241294628681,5.36347142042759e-05,39926
target_inv_exit,founding_core_diff_w_pca+founding_pr_w_sdg_similarity,founding_pr_w_sdg_similarity,-0.017603996193130675,0.022157037250591507,0.42689836573403184,5.36347142042759e-05,39926
target_inv_exit,founding_core_diff_w_red_pca+founding_pr_w_red_sdg_similarity,founding_core_diff_w_red_pca,-0.020837887444760846,0.02202933624540149,0.3441917603260515,5.864714853986985e-05,39926
target_inv_exit,founding_core_diff_w_red_pca+founding_pr_w_red_sdg_similarity,founding_pr_w_red_sdg_similarity,0.007310549906111845,0.022197112368480758,0.7418935067287218,5.864714853986985e-05,39926
target_inv_exit,current_doc2vec_diff,current_doc2vec_diff,-0.1916633620442824,0.02866810103970001,2.2998557653793015e-11,0.004440351874717141,39891
target_inv_exit,current_core_diff_pca+current_pr_sdg_similarity,current_core_diff_pca,-0.15362872998414034,0.0762389955829796,0.04389481808877113,0.003299703712247304,40020
target_inv_exit,current_core_diff_pca+current_pr_sdg_similarity,current_pr_sdg_similarity,-0.10907960003706174,0.015231571840481522,7.984878712702652e-13,0.003299703712247304,40020
target_inv_exit,current_core_diff_w_pca+current_pr_w_sdg_similarity,current_core_diff_w_pca,-0.2755303547495662,0.02004424348220045,5.3743208134824954e-43,0.014102117805707248,40020
target_inv_exit,current_core_diff_w_pca+current_pr_w_sdg_similarity,current_pr_w_sdg_similarity,0.0002579901889475215,0.029831437209297304,0.9930997685018136,0.014102117805707248,40020
target_inv_exit,current_core_diff_w_red_pca+current_pr_w_red_sdg_similarity,current_core_diff_w_red_pca,-0.2736342315744155,0.021921443667328188,9.302948655462321e-36,0.0128216413205553,40020
target_inv_exit,current_core_diff_w_red_pca+current_pr_w_red_sdg_similarity,current_pr_w_red_sdg_similarity,-0.013635846276136938,0.030187262756595463,0.6514789200644057,0.0128216413205553,40020
