model,target,feature,weight,gain,weight_rank,gain_rank
founding_dim300_w,inv_exit,days_of_prior_observations,273.0,97.32952117919922,1.0,18.0
founding_dim300_w,inv_exit,founding_n_internal_links_mean,160.0,83.32133483886719,2.0,29.0
founding_dim300_w,inv_exit,latitude,144.0,66.40830993652344,3.0,62.0
founding_dim300_w,inv_exit,founding_lp_w_red,142.0,62.77327346801758,4.0,71.0
founding_dim300_w,inv_exit,founding_mean_text_len,140.0,57.33006286621094,5.0,84.0
founding_dim300_w,inv_exit,prediction_2_score,125.0,64.79126739501953,6.0,65.0
founding_dim300_w,inv_exit,longitude,122.0,68.50231170654297,7.0,56.0
founding_dim300_w,inv_exit,n_firms_within_10km,121.0,78.49319458007812,8.0,34.0
founding_dim300_w,inv_exit,founding_vp_w_red,119.0,61.104042053222656,9.0,78.0
founding_dim300_w,inv_exit,prediction_3_score,117.0,68.01872253417969,10.0,57.0
founding_dim300_w,inv_exit,capital_chf,113.0,102.61649322509766,11.0,15.0
founding_dim300_w,inv_exit,pct_foreign_founders,101.0,412.0104675292969,12.5,1.0
founding_dim300_w,inv_exit,prediction_1_score,101.0,77.24613952636719,12.5,37.0
founding_dim300_w,inv_exit,founding_pr_w_red_sdg_similarity,92.0,57.964420318603516,14.5,82.0
founding_dim300_w,inv_exit,bps_length,92.0,71.0790786743164,14.5,52.0
founding_dim300_w,inv_exit,population,91.0,75.92635345458984,16.0,41.0
founding_dim300_w,inv_exit,firm_name_length,86.0,59.31328201293945,17.5,80.0
founding_dim300_w,inv_exit,n_firms_within_1km,86.0,75.62877655029297,17.5,42.0
founding_dim300_w,inv_exit,bps_lix,84.0,65.34163665771484,19.0,64.0
founding_dim300_w,inv_exit,bps_mean_word_length,77.0,67.3571548461914,20.0,60.0
founding_dim300_w,inv_exit,bps_freq_ratio_norm,71.0,61.92718505859375,21.0,76.0
founding_dim300_w,inv_exit,founding_n_external_links_mean,70.0,67.56538391113281,22.0,59.0
founding_dim300_w,inv_exit,n_firms_within_2.5km,69.0,67.93648529052734,24.0,58.0
founding_dim300_w,inv_exit,n_firms_within_10m,69.0,96.22940063476562,24.0,20.0
founding_dim300_w,inv_exit,firm_name_founder_match,69.0,239.3505401611328,24.0,2.0
founding_dim300_w,inv_exit,founding_legal_form_4,68.0,150.60385131835938,26.0,4.0
founding_dim300_w,inv_exit,typology_25c,63.0,89.24019622802734,27.0,25.0
founding_dim300_w,inv_exit,pct_founders_same_residence,62.0,85.87262725830078,28.0,27.0
founding_dim300_w,inv_exit,class_3_label,56.0,115.91593933105469,29.0,7.0
founding_dim300_w,inv_exit,n_founders,55.0,72.2967300415039,30.0,49.0
founding_dim300_w,inv_exit,district_id,53.0,64.29408264160156,31.5,67.0
founding_dim300_w,inv_exit,bps_min_word_freq_norm,53.0,63.25847244262695,31.5,70.0
founding_dim300_w,inv_exit,group_1_label,52.0,106.79817199707031,33.0,10.0
founding_dim300_w,inv_exit,founding_bfs_code,51.0,57.78553771972656,34.0,83.0
founding_dim300_w,inv_exit,group_3_label,50.0,114.27264404296875,35.0,9.0
founding_dim300_w,inv_exit,class_2_label,47.0,73.70245361328125,36.0,47.0
founding_dim300_w,inv_exit,pct_female_founders,42.0,77.30497741699219,37.0,36.0
founding_dim300_w,inv_exit,section_2_label_F,40.0,105.5427017211914,38.5,11.0
founding_dim300_w,inv_exit,division_1_label,40.0,115.81364440917969,38.5,8.0
founding_dim300_w,inv_exit,group_2_label,38.0,79.12116241455078,40.0,33.0
founding_dim300_w,inv_exit,division_2_label,36.0,71.3416976928711,41.0,50.0
founding_dim300_w,inv_exit,division_3_label,30.0,79.2872543334961,42.5,32.0
founding_dim300_w,inv_exit,section_1_label_I,30.0,93.00325775146484,42.5,23.0
founding_dim300_w,inv_exit,section_2_label_L,28.0,140.48728942871094,44.0,5.0
founding_dim300_w,inv_exit,n_existing_firms,27.0,76.3155288696289,45.0,40.0
founding_dim300_w,inv_exit,section_3_label_Q,24.0,104.70537567138672,46.0,12.0
founding_dim300_w,inv_exit,firm_name_swiss_ref,21.0,76.90328216552734,47.5,38.0
founding_dim300_w,inv_exit,class_1_label,21.0,88.74468231201172,47.5,26.0
founding_dim300_w,inv_exit,n_dissolved_firms,20.0,59.503257751464844,49.0,79.0
founding_dim300_w,inv_exit,pct_founders_with_prior_founding,19.0,54.2893180847168,50.5,87.0
founding_dim300_w,inv_exit,typology_9c_23.0,19.0,62.499176025390625,50.5,72.0
founding_dim300_w,inv_exit,bps_max_word_freq_norm,18.0,49.60332489013672,53.0,93.0
founding_dim300_w,inv_exit,founding_dominant_language_de,18.0,79.36299896240234,53.0,31.0
founding_dim300_w,inv_exit,section_1_label_K,18.0,67.20592498779297,53.0,61.0
founding_dim300_w,inv_exit,n_distinct_nationalities,17.0,95.98375701904297,55.0,21.0
founding_dim300_w,inv_exit,founding_legal_form_3,16.0,103.51296997070312,56.0,13.0
founding_dim300_w,inv_exit,section_2_label_N,14.0,71.21077728271484,57.0,51.0
founding_dim300_w,inv_exit,section_3_label_L,10.0,94.30126190185547,59.0,22.0
founding_dim300_w,inv_exit,section_1_label_Q,10.0,96.37483215332031,59.0,19.0
founding_dim300_w,inv_exit,bps_geographic_term,10.0,53.029380798339844,59.0,88.0
founding_dim300_w,inv_exit,firm_name_geog_ref,9.0,91.1522445678711,62.0,24.0
founding_dim300_w,inv_exit,firm_name_holding_ref,9.0,61.49466323852539,62.0,77.0
