model,target,feature,weight,gain,weight_rank,gain_rank
current_dim300_w,inno_subsidy,current_mean_text_len,775.0,93.1233901977539,1.0,33.0
current_dim300_w,inno_subsidy,prediction_2_score,744.0,55.341896057128906,2.0,65.0
current_dim300_w,inno_subsidy,prediction_1_score,732.0,87.66715240478516,3.0,37.0
current_dim300_w,inno_subsidy,current_pr_w_red_sdg_similarity,679.0,62.06101989746094,4.0,53.0
current_dim300_w,inno_subsidy,firm_name_length,666.0,59.64874267578125,5.0,56.0
current_dim300_w,inno_subsidy,days_of_prior_observations,645.0,47.38642501831055,6.0,85.0
current_dim300_w,inno_subsidy,longitude,626.0,50.62074279785156,7.0,72.0
current_dim300_w,inno_subsidy,current_n_internal_links_mean,617.0,47.950931549072266,8.0,81.0
current_dim300_w,inno_subsidy,prediction_3_score,592.0,40.08888244628906,9.0,99.0
current_dim300_w,inno_subsidy,latitude,573.0,47.63298797607422,10.0,83.0
current_dim300_w,inno_subsidy,current_vp_w_red,560.0,56.43345260620117,11.0,63.0
current_dim300_w,inno_subsidy,bps_mean_word_length,537.0,46.9686164855957,12.0,86.0
current_dim300_w,inno_subsidy,bps_length,535.0,50.57457733154297,13.0,73.0
current_dim300_w,inno_subsidy,current_lp_w_red,504.0,56.960819244384766,14.0,60.0
current_dim300_w,inno_subsidy,n_firms_within_10km,502.0,42.37516784667969,15.0,96.0
current_dim300_w,inno_subsidy,n_firms_within_2.5km,486.0,56.65930938720703,16.0,61.0
current_dim300_w,inno_subsidy,current_n_external_links_mean,469.0,47.439151763916016,17.0,84.0
current_dim300_w,inno_subsidy,bps_lix,456.0,44.196556091308594,18.0,92.0
current_dim300_w,inno_subsidy,n_firms_within_1km,446.0,48.87727737426758,19.0,79.0
current_dim300_w,inno_subsidy,bps_freq_ratio_norm,405.0,56.18742752075195,20.0,64.0
current_dim300_w,inno_subsidy,population,358.0,53.88044357299805,21.0,66.0
current_dim300_w,inno_subsidy,founding_bfs_code,349.0,48.02911376953125,22.0,80.0
current_dim300_w,inno_subsidy,bps_min_word_freq_norm,329.0,46.646541595458984,23.0,88.0
current_dim300_w,inno_subsidy,n_firms_within_10m,306.0,49.632606506347656,24.0,77.0
current_dim300_w,inno_subsidy,group_2_label,287.0,112.48970794677734,25.5,25.0
current_dim300_w,inno_subsidy,n_founders,287.0,149.27598571777344,25.5,16.0
current_dim300_w,inno_subsidy,division_1_label,277.0,103.32181549072266,27.0,28.0
current_dim300_w,inno_subsidy,group_3_label,269.0,65.8796615600586,28.0,50.0
current_dim300_w,inno_subsidy,class_3_label,257.0,134.0550079345703,29.0,19.0
current_dim300_w,inno_subsidy,capital_chf,256.0,160.0160675048828,30.0,13.0
current_dim300_w,inno_subsidy,class_2_label,255.0,88.10832214355469,31.0,35.0
current_dim300_w,inno_subsidy,class_1_label,250.0,89.89173126220703,32.0,34.0
current_dim300_w,inno_subsidy,group_1_label,244.0,111.29456329345703,33.0,26.0
current_dim300_w,inno_subsidy,division_3_label,234.0,119.78300476074219,34.0,23.0
current_dim300_w,inno_subsidy,district_id,228.0,52.040828704833984,35.0,71.0
current_dim300_w,inno_subsidy,typology_25c,213.0,53.161251068115234,36.0,68.0
current_dim300_w,inno_subsidy,division_2_label,212.0,100.61865234375,37.0,30.0
current_dim300_w,inno_subsidy,pct_founders_same_residence,204.0,46.77924346923828,38.0,87.0
current_dim300_w,inno_subsidy,pct_female_founders,172.0,76.50564575195312,39.0,42.0
current_dim300_w,inno_subsidy,n_existing_firms,166.0,52.06704330444336,40.0,70.0
current_dim300_w,inno_subsidy,bps_max_word_freq_norm,136.0,53.57868576049805,41.0,67.0
current_dim300_w,inno_subsidy,pct_founders_with_prior_founding,134.0,47.89306640625,42.0,82.0
current_dim300_w,inno_subsidy,pct_foreign_founders,133.0,46.39712905883789,43.0,89.0
current_dim300_w,inno_subsidy,current_dominant_language_en,119.0,882.0626831054688,44.0,1.0
current_dim300_w,inno_subsidy,current_n_languages,104.0,62.523380279541016,45.0,52.0
current_dim300_w,inno_subsidy,n_distinct_nationalities,103.0,124.62674713134766,46.0,22.0
current_dim300_w,inno_subsidy,firm_name_founder_match,86.0,455.1912841796875,47.0,2.0
current_dim300_w,inno_subsidy,n_inscribed_firms,85.0,71.74176025390625,48.0,44.0
current_dim300_w,inno_subsidy,pct_dr_titles,65.0,33.74770736694336,49.0,108.0
current_dim300_w,inno_subsidy,section_3_label_M,64.0,157.28598022460938,50.0,14.0
current_dim300_w,inno_subsidy,section_1_label_J,61.0,409.6581115722656,51.0,4.0
current_dim300_w,inno_subsidy,founding_legal_form_3,54.0,135.0064697265625,52.5,18.0
current_dim300_w,inno_subsidy,firm_name_swiss_ref,54.0,37.49202346801758,52.5,105.0
current_dim300_w,inno_subsidy,section_1_label_M,50.0,223.51763916015625,54.0,8.0
current_dim300_w,inno_subsidy,founding_legal_form_4,48.0,87.831298828125,55.0,36.0
current_dim300_w,inno_subsidy,section_3_label_J,43.0,292.22998046875,56.0,6.0
current_dim300_w,inno_subsidy,current_dominant_language_fr,42.0,166.13746643066406,57.5,12.0
current_dim300_w,inno_subsidy,canton_id,42.0,44.151668548583984,57.5,93.0
current_dim300_w,inno_subsidy,section_2_label_M,41.0,290.1484375,59.0,7.0
