model,target,feature,weight,gain,weight_rank,gain_rank
current_dim300_w,inv_exit,current_n_internal_links_mean,161.0,144.2089385986328,1.0,19.0
current_dim300_w,inv_exit,days_of_prior_observations,157.0,176.0815887451172,2.0,8.0
current_dim300_w,inv_exit,current_lp_w_red,142.0,176.5106658935547,3.0,7.0
current_dim300_w,inv_exit,current_pr_w_red_sdg_similarity,132.0,98.91200256347656,4.0,65.0
current_dim300_w,inv_exit,prediction_1_score,130.0,118.41197204589844,5.0,33.0
current_dim300_w,inv_exit,prediction_2_score,120.0,116.8027572631836,6.0,36.0
current_dim300_w,inv_exit,current_vp_w_red,117.0,134.15829467773438,7.0,22.0
current_dim300_w,inv_exit,current_mean_text_len,96.0,96.92444610595703,8.0,70.0
current_dim300_w,inv_exit,latitude,90.0,92.0303726196289,9.5,81.0
current_dim300_w,inv_exit,longitude,90.0,94.72195434570312,9.5,74.0
current_dim300_w,inv_exit,prediction_3_score,88.0,83.62934112548828,11.0,94.0
current_dim300_w,inv_exit,bps_mean_word_length,87.0,98.52019500732422,12.0,66.0
current_dim300_w,inv_exit,n_firms_within_1km,86.0,115.708984375,13.0,37.0
current_dim300_w,inv_exit,bps_lix,82.0,91.39120483398438,14.0,82.0
current_dim300_w,inv_exit,n_firms_within_10km,81.0,112.88277435302734,15.0,42.0
current_dim300_w,inv_exit,firm_name_length,73.0,92.3275375366211,16.0,80.0
current_dim300_w,inv_exit,bps_length,67.0,92.76654052734375,17.0,78.0
current_dim300_w,inv_exit,n_firms_within_2.5km,64.0,112.68767547607422,18.0,44.0
current_dim300_w,inv_exit,n_founders,63.0,97.57141876220703,19.0,68.0
current_dim300_w,inv_exit,founding_legal_form_4,60.0,218.37376403808594,20.0,3.0
current_dim300_w,inv_exit,pct_foreign_founders,59.0,532.6494140625,21.0,1.0
current_dim300_w,inv_exit,bps_freq_ratio_norm,58.0,90.65200805664062,22.0,86.0
current_dim300_w,inv_exit,capital_chf,57.0,133.30332946777344,23.0,24.0
current_dim300_w,inv_exit,population,55.0,117.25563049316406,24.0,34.0
current_dim300_w,inv_exit,current_n_external_links_mean,53.0,97.19230651855469,25.0,69.0
current_dim300_w,inv_exit,bps_min_word_freq_norm,52.0,107.41355895996094,26.5,52.0
current_dim300_w,inv_exit,n_firms_within_10m,52.0,150.29116821289062,26.5,14.0
current_dim300_w,inv_exit,founding_bfs_code,47.0,100.35004425048828,28.5,62.0
current_dim300_w,inv_exit,pct_founders_same_residence,47.0,170.34487915039062,28.5,9.0
current_dim300_w,inv_exit,district_id,45.0,105.30393981933594,30.0,55.0
current_dim300_w,inv_exit,firm_name_founder_match,41.0,335.8951110839844,31.0,2.0
current_dim300_w,inv_exit,typology_25c,37.0,125.09382629394531,32.5,28.0
current_dim300_w,inv_exit,group_2_label,37.0,137.8768310546875,32.5,21.0
current_dim300_w,inv_exit,current_n_languages,36.0,102.80424499511719,35.5,58.0
current_dim300_w,inv_exit,class_3_label,36.0,113.07782745361328,35.5,41.0
current_dim300_w,inv_exit,class_2_label,36.0,155.54962158203125,35.5,12.0
current_dim300_w,inv_exit,pct_female_founders,36.0,112.67001342773438,35.5,45.0
current_dim300_w,inv_exit,division_2_label,29.0,130.5093994140625,38.0,26.0
current_dim300_w,inv_exit,group_3_label,28.0,99.42510223388672,39.0,63.0
current_dim300_w,inv_exit,division_1_label,26.0,119.65682220458984,40.0,32.0
current_dim300_w,inv_exit,current_dominant_language_en,23.0,203.97840881347656,41.0,4.0
current_dim300_w,inv_exit,firm_name_swiss_ref,22.0,114.82656860351562,43.0,38.0
current_dim300_w,inv_exit,group_1_label,22.0,148.0958251953125,43.0,15.0
current_dim300_w,inv_exit,division_3_label,22.0,104.27330780029297,43.0,57.0
current_dim300_w,inv_exit,class_1_label,21.0,95.65771484375,45.0,72.0
current_dim300_w,inv_exit,section_1_label_I,19.0,185.39768981933594,46.0,6.0
current_dim300_w,inv_exit,n_existing_firms,18.0,71.30374908447266,47.0,102.0
current_dim300_w,inv_exit,n_dissolved_firms,17.0,108.21040344238281,48.0,50.0
current_dim300_w,inv_exit,bps_max_word_freq_norm,14.0,79.07757568359375,50.0,95.0
current_dim300_w,inv_exit,section_3_label_P,14.0,106.88268280029297,50.0,53.0
current_dim300_w,inv_exit,pct_founders_with_prior_founding,14.0,87.3101577758789,50.0,90.0
current_dim300_w,inv_exit,section_3_label_I,12.0,128.4692840576172,53.0,27.0
current_dim300_w,inv_exit,current_dominant_language_de,12.0,146.5181884765625,53.0,17.0
current_dim300_w,inv_exit,section_3_label_Q,12.0,130.6551971435547,53.0,25.0
current_dim300_w,inv_exit,section_1_label_F,11.0,114.61748504638672,56.0,39.0
current_dim300_w,inv_exit,n_inscribed_firms,11.0,92.7325210571289,56.0,79.0
current_dim300_w,inv_exit,section_2_label_F,11.0,101.7119140625,56.0,59.0
current_dim300_w,inv_exit,current_dominant_language_it,10.0,89.33097839355469,58.5,87.0
current_dim300_w,inv_exit,typology_9c_23.0,10.0,91.08750915527344,58.5,84.0
current_dim300_w,inv_exit,section_1_label_K,9.0,98.1471176147461,60.0,67.0
current_dim300_w,inv_exit,firm_name_holding_ref,8.0,107.7822494506836,61.0,51.0
current_dim300_w,inv_exit,typology_9c_21.0,7.0,94.78654479980469,63.5,73.0
current_dim300_w,inv_exit,section_3_label_J,7.0,117.1905517578125,63.5,35.0
current_dim300_w,inv_exit,section_2_label_N,7.0,121.38490295410156,63.5,30.0
current_dim300_w,inv_exit,section_3_label_N,7.0,93.28890228271484,63.5,76.0
current_dim300_w,inv_exit,section_3_label_F,6.0,90.76961517333984,67.0,85.0
current_dim300_w,inv_exit,section_1_label_N,6.0,101.5079574584961,67.0,61.0
current_dim300_w,inv_exit,section_3_label_C,6.0,134.07017517089844,67.0,23.0
current_dim300_w,inv_exit,section_1_label_L,5.0,147.1338653564453,73.0,16.0
current_dim300_w,inv_exit,section_3_label_G,5.0,101.6321792602539,73.0,60.0
current_dim300_w,inv_exit,section_1_label_H,5.0,89.2071762084961,73.0,88.0
current_dim300_w,inv_exit,section_3_label_M,5.0,112.80716705322266,73.0,43.0
current_dim300_w,inv_exit,typology_9c_12.0,5.0,73.82341766357422,73.0,100.0
current_dim300_w,inv_exit,firm_name_male_match,5.0,85.19734191894531,73.0,92.0
current_dim300_w,inv_exit,section_2_label_C,5.0,123.64898681640625,73.0,29.0
current_dim300_w,inv_exit,section_2_label_L,5.0,152.8722686767578,73.0,13.0
current_dim300_w,inv_exit,section_2_label_I,5.0,109.32918548583984,73.0,49.0
current_dim300_w,inv_exit,n_distinct_nationalities,4.0,93.16339874267578,81.0,77.0
current_dim300_w,inv_exit,founding_legal_form_3,4.0,119.85496520996094,81.0,31.0
current_dim300_w,inv_exit,section_2_label_P,4.0,86.77523803710938,81.0,91.0
current_dim300_w,inv_exit,typology_9c_22.0,4.0,76.52156829833984,81.0,97.0
current_dim300_w,inv_exit,section_2_label_G,4.0,96.89898681640625,81.0,71.0
current_dim300_w,inv_exit,section_1_label_P,4.0,109.79228210449219,81.0,48.0
current_dim300_w,inv_exit,section_2_label_Q,4.0,113.33753204345703,81.0,40.0
current_dim300_w,inv_exit,firm_name_geog_ref,3.0,99.13021850585938,88.0,64.0
current_dim300_w,inv_exit,section_1_label_M,3.0,190.13563537597656,88.0,5.0
current_dim300_w,inv_exit,current_dominant_language_fr,3.0,63.77994155883789,88.0,106.0
current_dim300_w,inv_exit,typology_9c_31.0,3.0,77.42631530761719,88.0,96.0
current_dim300_w,inv_exit,bps_geographic_term,3.0,112.39351654052734,88.0,46.0
current_dim300_w,inv_exit,canton_id,3.0,106.40262603759766,88.0,54.0
current_dim300_w,inv_exit,section_1_label_J,3.0,62.204219818115234,88.0,107.0
current_dim300_w,inv_exit,firm_name_female_match,2.0,91.21224975585938,96.5,83.0
current_dim300_w,inv_exit,section_1_label_G,2.0,47.97675323486328,96.5,108.0
current_dim300_w,inv_exit,section_2_label_M,2.0,69.18107604980469,96.5,103.0
current_dim300_w,inv_exit,section_1_label_R,2.0,72.25282287597656,96.5,101.0
current_dim300_w,inv_exit,section_2_label_J,2.0,139.85650634765625,96.5,20.0
current_dim300_w,inv_exit,pct_dr_titles,2.0,104.55048370361328,96.5,56.0
current_dim300_w,inv_exit,urban_rural_1.0,2.0,109.82105255126953,96.5,47.0
current_dim300_w,inv_exit,typology_9c_13.0,2.0,66.84552764892578,96.5,104.0
current_dim300_w,inv_exit,typology_9c_11.0,2.0,74.87920379638672,96.5,98.0
current_dim300_w,inv_exit,section_3_label_L,2.0,156.67457580566406,96.5,10.0
current_dim300_w,inv_exit,section_2_label_R,1.0,94.48700714111328,106.0,75.0
current_dim300_w,inv_exit,typology_9c_32.0,1.0,88.11375427246094,106.0,89.0
current_dim300_w,inv_exit,urban_rural_3.0,1.0,155.64947509765625,106.0,11.0
current_dim300_w,inv_exit,urban_rural_2.0,1.0,145.1938018798828,106.0,18.0
current_dim300_w,inv_exit,typology_9c_33.0,1.0,66.6378173828125,106.0,105.0
current_dim300_w,inv_exit,section_3_label_R,1.0,47.40675354003906,106.0,109.0
current_dim300_w,inv_exit,section_2_label_H,1.0,73.83721923828125,106.0,99.0
current_dim300_w,inv_exit,section_3_label_H,1.0,36.63671875,106.0,110.0
current_dim300_w,inv_exit,current_dominant_language_la,1.0,85.02672576904297,106.0,93.0
current_dim300_w,inv_exit,current_dominant_language_uk,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,bps_male_name,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_zh,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_vi,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_fa,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_tr,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_th,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_K,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_E,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_D,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_B,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_S,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_O,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_K,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_E,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_D,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_2_label_B,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_U,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_T,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_S,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_Q,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_O,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_E,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_D,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_C,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_1_label_B,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_17,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_16,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_15,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_13,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_10,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_8,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_6,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,founding_legal_form_5,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_O,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,section_3_label_S,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_ar,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_ko,0.0,0.0,143.0,143.0
current_dim300_w,inv_exit,current_dominant_language_sv,0.0,0.0,143.0,143.0
